dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,6,CEA_CDFAAL_ItemNumber,nvarchar,72,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,7,CEA_CDFAAL_Description,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,8,CEA_CDFAAL_CreatedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,9,CEA_CDFAAL_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,10,CEA_CDFAAL_ModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,11,CEA_CDFAAL_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,12,CEA_CDFAAL_Enc_Quantity,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,13,CEA_CDFAAL_Enc_RetailPrice,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,14,CEA_CDFAAL_Enc_DiscountPrice,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,15,CEA_CDFAAL_Enc_UnitCost,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,16,CEA_CDFAAL_Enc_BPerR,nvarchar,2,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,17,CEA_CDFAAL_Enc_TotalApplRevenue,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,18,CEA_CDFAAL_Enc_TotalApplCost,decimal,9,18,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,1,PC_PI_ProjectNo,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,2,ProjectName,nvarchar,-1,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,3,PC_PI_ProjectUID,nvarchar,100,0,0,0,NULL
